,var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,target
7551,0,0,3.0,0,6,6,2.43,1.32,34,97506.69,0
7552,0,0,3.0,0,0,0,2.22,0.69,27,55045.32,0
7553,9,3,0.0,0,0,3,0.0,0.0,29,117310.979016494,0
7554,6,21,121.05,15,3,39,140.07,31.95,23,126809.43,0
7555,30,21,191.07,63,30,114,29027.58,83798.07,62,69141.18,0
7556,6,24,94.32,15,0,39,166.74,0.0,57,117310.979016494,0
7557,0,0,0.0,0,0,0,0.0,0.0,35,117310.979016494,0
7558,0,0,3.0,0,0,0,2.79,2.34,27,30061.2,0
7559,9,0,450.0,15,6,21,309.69,29.04,39,94494.54,0
7560,0,0,15.0,0,0,0,10.17,0.48,25,87827.07,0
7561,0,0,3.0,3,0,3,2.16,0.48,24,38198.46,0
7562,0,6,300.0,15,12,33,207.15,21.42,70,79747.5,0
7563,6,0,90.0,3,3,6,68.01,24.03,26,57736.89,0
7564,0,0,56.16,9,0,9,32.85,28.92,29,98769.12,0
7565,12,0,15.0,12,12,24,11.55,4.62,35,17059.5,0
7566,0,0,0.0,0,0,0,0.0,0.0,46,40052.28,0
7567,3,0,4.44,21,30,51,2.52,2.07,25,67392.36,0
7568,3,6,0.0,6,15,27,0.0,0.0,48,138742.02,0
7569,9,9,72845.04,18,0,27,71171.07,0.0,41,137358.87,0
7570,0,0,3.0,0,0,0,2.28,0.84,27,78880.92,0
7571,6,15,279.06,24,15,54,215.73,0.0,28,117310.979016494,0
7572,6,0,0.0,0,0,0,0.0,84.78,43,195021.66,0
7573,3,27,8.7,6,0,33,137.67,0.0,32,117310.979016494,0
7574,3,12,90.0,0,0,12,219.27,72.6,23,115206.45,0
7575,0,0,1393.56,0,12,12,1596.78,0.0,50,145947.45,0
7576,0,0,3.0,9,6,15,2.79,2.34,39,61378.14,0
7577,0,0,0.0,0,0,0,0.0,0.0,25,69097.2,0
7578,3,0,3.0,0,0,0,2.55,1.68,24,117310.979016494,0
7579,0,0,15.0,3,3,6,10.17,0.48,26,97668.12,0
7580,0,0,3.0,0,0,0,2.25,0.72,23,77787.18,0
7581,0,0,3.0,0,0,0,2.55,1.62,23,51081.99,0
7582,0,0,0.0,0,0,0,0.0,0.0,23,117310.979016494,0
7583,0,0,0.0,0,0,0,0.0,0.0,38,117310.979016494,0
7584,0,0,0.0,0,0,0,0.0,0.0,24,62928.57,0
7585,0,0,90.0,0,0,0,62.91,8.7,22,118676.76,0
7586,0,6,5400.0,3,12,21,10386.66,20360.01,46,117310.979016494,0
7587,0,0,90.0,0,0,0,75.0,45.03,23,90006.42,0
7588,3,9,3801.18,6,12,27,2258.91,360.51,49,141793.26,0
7589,15,6,159.99,15,0,21,439.2,7.74,45,117310.979016494,0
7590,9,12,3000.0,0,3,15,6939.78,400.02,34,129615.81,0
7591,0,0,3.0,0,0,0,2.4,1.23,24,117310.979016494,0
7592,0,0,3.0,0,0,0,2.07,0.18,26,45882.0,0
7593,0,0,3.0,0,0,0,2.16,0.51,25,93165.69,0
7594,3,0,0.0,0,0,0,0.0,0.0,43,68343.39,0
7595,15,72,29.04,66,15,153,0.0,0.0,53,139702.83,0
7596,12,3,1.95,0,0,3,2.49,0.0,23,190995.03,0
7597,3,0,90.0,0,0,0,72.0,36.03,51,128825.79,0
7598,9,0,3.45,0,0,0,3.99,0.0,39,110618.55,1
7599,0,0,0.0,0,0,0,0.0,0.0,23,92177.7,0
7600,0,0,3.0,0,0,0,2.85,2.55,28,55418.7,0
7601,0,0,0.0,0,0,0,0.0,0.0,47,114434.34,0
7602,0,0,3.0,0,0,0,2.4,1.17,28,28202.13,0
7603,0,0,3.0,0,0,0,2.49,1.44,23,43347.93,0
7604,0,0,3.0,0,6,6,2.73,2.22,25,117310.979016494,0
7605,0,0,90.0,0,0,0,83.79,71.4,22,50722.92,0
7606,0,6,3.0,0,3,9,2.28,0.84,28,147480.06,0
7607,15,3,45.0,3,39,45,13165.8,39407.4,59,93037.68,0
7608,0,0,0.0,0,6,6,0.0,0.0,50,114283.32,0
7609,0,0,0.0,0,0,0,0.0,0.0,41,56360.97,0
7610,3,0,800.28,9,6,15,743.91,45.03,70,521297.28,0
7611,0,0,0.0,0,0,0,50.01,0.0,39,77370.0,0
7612,0,0,3.0,0,0,0,2.28,0.84,23,81447.81,0
7613,12,0,1112.91,0,3,3,1306.47,0.0,58,265995.24,0
7614,0,0,0.0,0,0,0,0.0,0.0,23,257637.12,0
7615,0,0,3.0,0,0,0,2.61,1.83,27,117310.979016494,0
7616,0,0,0.0,0,0,0,0.0,0.0,23,117310.979016494,0
7617,0,0,6.0,0,0,0,4.8,2.43,30,112083.33,0
7618,18,3,3000.0,0,0,3,2784.36,111.12,39,103631.7,0
7619,0,0,3.0,0,0,0,2.28,0.84,23,151348.86,0
7620,0,0,3.0,0,0,0,2.04,0.09,23,175787.28,0
7621,12,3,679.98,6,6,15,577.2,101.61,31,69067.95,0
7622,0,0,0.0,0,0,0,0.0,0.0,32,117310.979016494,0
7623,0,3,34.98,6,3,12,37.56,0.0,44,68961.81,0
7624,0,0,3.0,0,0,0,2.1,0.27,24,363113.79,0
7625,0,0,3.0,0,0,0,2.22,0.63,28,92311.41,0
7626,0,0,0.0,0,0,0,0.0,0.0,23,87281.4,0
7627,0,0,0.0,0,0,0,0.0,0.0,27,110690.37,0
7628,0,33,0.0,48,21,102,0.0,108.39,53,55192.38,0
7629,0,0,0.0,0,0,0,0.0,0.0,24,82706.31,0
7630,0,0,90.0,0,0,0,66.0,18.0,23,117310.979016494,0
7631,6,51,598.98,42,48,141,500.46,35.4,36,54307.17,0
7632,0,0,0.0,0,0,0,0.0,0.0,23,117310.979016494,0
7633,3,9,81.72,9,42,60,84.09,57.96,32,86103.3,0
7634,6,3,1116.99,12,3,18,376.74,0.99,28,117310.979016494,0
7635,0,0,0.0,0,0,0,0.0,0.0,38,117310.979016494,0
7636,0,0,78.39,3,6,9,78.0,77.58,23,39460.32,0
7637,3,24,17.43,18,6,48,39.09,0.0,39,58793.52,0
7638,3,0,306.42,3,9,12,395.07,281.22,23,104183.64,0
7639,0,0,6.0,0,3,3,4.86,2.55,23,221034.87,0
7640,0,0,3.0,0,3,3,2.64,1.89,23,64321.89,0
7641,0,0,0.0,0,0,0,0.0,0.0,23,107011.2,0
7642,0,0,15.0,0,0,0,14.31,12.93,42,117310.979016494,0
7643,0,0,0.0,0,0,0,0.0,0.0,88,234442.89,0
7644,0,0,0.0,0,0,0,0.0,0.0,23,97237.83,0
7645,12,18,0.0,24,39,81,0.0,0.0,36,117310.979016494,0
7646,0,0,2.88,0,0,0,2.94,0.0,25,75893.37,0
7647,9,6,3527.04,18,6,30,8376.78,0.0,40,81801.0,0
7648,0,0,0.0,0,0,0,0.0,0.0,28,32594.1,0
7649,3,0,0.0,0,0,0,0.0,0.0,23,69433.02,0
7650,0,0,0.0,0,0,0,0.0,0.0,46,81896.7,0
7651,0,0,0.0,0,0,0,0.0,0.0,41,38166.39,0
7652,0,0,0.0,0,0,0,0.0,0.0,23,117310.979016494,0
7653,0,0,3.0,0,3,3,2.91,2.7,27,99559.5,0
7654,0,0,6.0,0,0,0,4.35,1.02,23,117310.979016494,0
7655,0,0,3.0,0,0,0,2.49,1.5,35,181287.42,0
7656,0,0,3.0,0,0,0,2.85,2.55,23,94048.68,0
7657,9,54,0.0,33,12,99,0.0,3.21,37,111312.39,0
7658,0,0,0.0,0,0,0,0.0,0.0,26,133644.96,0
7659,0,0,0.0,0,0,0,0.0,0.0,26,87719.34,0
7660,0,0,0.0,0,0,0,0.0,0.0,78,117310.979016494,0
7661,0,0,0.0,0,0,0,0.0,0.0,23,92244.3,0
7662,6,12,0.99,15,3,30,316.74,0.0,39,111219.57,0
7663,0,0,60.0,0,6,6,53.34,40.02,31,93307.35,0
7664,0,0,0.0,0,0,0,0.0,0.0,86,108028.41,0
7665,0,0,90.0,0,0,0,70.35,31.02,26,256329.99,0
7666,15,12,66.84,177,114,303,199.41,432.0,32,58500.0,0
7667,15,6,5.31,24,12,42,0.0,1.08,24,117310.979016494,0
7668,0,0,3.0,0,0,0,2.55,1.68,23,88209.24,0
7669,0,0,0.0,0,9,9,0.0,41.76,24,205779.03,0
7670,3,0,0.0,0,0,0,0.0,0.0,33,109074.09,0
7671,0,0,90.0,0,0,0,62.91,8.7,23,157028.7,0
7672,0,0,14.07,0,6,6,30.57,63.54,30,45317.79,0
7673,0,0,10.98,0,15,15,25.11,57.0,23,97119.81,0
7674,9,18,558.0,45,21,84,359.07,130.65,48,70560.81,0
7675,3,3,35.01,0,0,3,146.79,0.0,23,124915.32,0
7676,3,0,0.0,0,0,0,0.0,0.0,34,79672.29,0
7677,0,0,90.0,0,0,0,74.01,42.0,25,59425.23,0
7678,9,0,0.0,9,24,33,0.0,20.31,42,150347.55,0
7679,0,3,3.0,3,0,6,31.89,1.59,23,117310.979016494,0
7680,18,0,0.0,3,27,30,0.0,0.33,57,109615.29,0
7681,0,12,3340.08,3,3,18,3667.56,1374.18,42,37491.21,0
7682,0,0,0.0,0,0,0,0.0,0.0,47,47190.57,0
7683,0,0,3.0,0,0,0,2.1,0.27,25,77440.47,0
7684,0,0,52.26,0,3,3,0.0,36.99,23,88939.71,0
7685,3,72,225.6,36,15,123,282.42,0.42,34,193607.37,0
7686,27,12,5.79,6,0,18,1847.52,0.0,36,117310.979016494,0
7687,0,0,0.0,0,0,0,0.0,0.0,38,77489.49,1
7688,0,0,3.0,0,0,0,2.46,1.38,27,288562.23,0
7689,0,0,3.0,0,0,0,2.1,0.27,23,60798.21,0
7690,0,0,0.0,0,0,0,0.0,0.0,29,117310.979016494,0
7691,0,0,0.0,0,0,0,0.0,0.0,34,54433.68,0
7692,9,0,15.0,0,0,0,13.08,9.24,23,117310.979016494,0
7693,0,3,2.67,0,3,6,2.85,0.0,29,206989.71,0
7694,0,6,90.0,6,3,15,70.44,31.95,23,117310.979016494,0
7695,0,0,0.0,0,0,0,0.0,0.0,51,117310.979016494,0
7696,0,0,30.0,0,0,0,22.56,7.71,23,85224.45,0
7697,6,3,79001.79,0,0,3,52537.83,0.0,87,117310.979016494,0
7698,0,0,0.0,0,0,0,0.0,0.0,23,111781.68,0
7699,0,0,90.0,0,0,0,62.91,8.7,23,119581.86,0
7700,0,0,90.0,0,0,0,79.98,59.97,25,125408.7,0
7701,9,3,3000.0,3,0,6,2096.94,517.26,47,113888.73,0
7702,0,0,15.0,0,0,0,12.75,8.25,25,69421.26,0
7703,0,0,3.0,0,0,0,2.34,0.99,23,117310.979016494,0
7704,3,0,29.04,3,0,3,0.0,74.46,30,117310.979016494,0
7705,0,0,0.0,0,0,0,0.0,0.0,23,71959.86,0
7706,0,0,3.0,0,0,0,2.46,1.38,24,54888.15,0
7707,0,0,3.0,0,0,0,2.22,0.63,28,64709.85,0
7708,0,0,0.0,0,0,0,0.0,0.0,23,137354.04,0
7709,0,0,90.0,0,0,0,60.96,2.91,23,116523.81,0
7710,0,0,0.0,0,0,0,0.0,0.0,24,117310.979016494,0
7711,12,0,0.0,6,6,12,0.0,0.0,42,100238.31,1
7712,0,0,90.0,0,0,0,68.01,24.03,56,106873.86,0
7713,21,6,9082.86,24,33,63,3372.78,20.01,36,154819.29,0
7714,0,0,0.0,0,0,0,0.0,0.0,38,179640.54,0
7715,6,24,2279.97,9,0,33,2389.11,203.22,47,62505.96,0
7716,3,27,3434.91,9,9,45,9912.75,1285.74,42,52481.31,0
7717,0,0,0.0,0,3,3,0.0,0.0,38,89033.19,0
7718,3,0,1489.62,0,0,0,1644.81,0.0,45,41919.84,0
7719,0,0,0.0,0,0,0,0.0,0.0,23,92963.49,0
7720,9,3,603.75,6,3,12,470.58,2.19,34,83702.01,0
7721,3,30,0.0,9,18,57,0.0,0.0,31,66972.6,0
7722,0,0,0.0,0,0,0,0.0,0.0,26,117310.979016494,0
7723,0,0,0.0,0,0,0,0.0,0.0,23,53480.64,0
7724,0,0,3.0,0,0,0,2.82,2.43,23,117896.19,0
7725,9,18,5986.86,24,39,81,11436.03,96.42,42,57500.4,0
7726,0,0,0.0,0,0,0,0.0,0.0,23,123771.12,0
7727,0,0,0.0,0,0,0,0.0,0.0,23,226515.09,0
7728,0,3,828.93,27,9,39,618.06,612.33,26,13878.72,0
7729,0,33,0.0,24,6,63,0.0,18.03,42,117310.979016494,1
7730,12,15,19.38,3,0,18,24.69,0.0,54,98059.11,0
7731,0,0,0.0,0,0,0,0.0,0.0,23,70220.7,0
7732,0,3,0.0,6,12,21,0.0,2199.99,59,117310.979016494,0
7733,0,0,-1.02,0,0,0,-1.23,2.61,24,72736.56,0
7734,0,0,0.0,0,0,0,0.0,0.0,46,60908.31,0
7735,18,12,0.0,30,51,93,531.27,1034.46,35,117310.979016494,0
7736,0,0,90.0,0,0,0,72.0,36.03,23,91362.09,0
7737,0,0,3.0,0,0,0,2.88,2.67,26,117310.979016494,0
7738,0,6,161.13,6,0,12,180.69,0.84,25,88115.13,0
7739,3,12,1111.71,3,6,21,608.43,143.22,43,182602.74,0
7740,3,0,150.0,0,0,0,79.92,4.83,55,103852.14,1
7741,0,0,3149.97,3,0,3,5407.41,0.0,49,79042.44,0
7742,0,0,0.0,0,0,0,1.62,0.0,23,106594.77,0
7743,0,0,0.0,0,0,0,0.0,0.0,30,116585.94,0
7744,9,33,30.0,9,3,45,23.67,21.3,24,39432.57,1
7745,0,0,0.0,0,0,0,0.0,0.0,24,96344.01,0
7746,0,0,3.0,0,0,0,2.16,0.51,23,61242.54,0
7747,0,0,0.0,0,6,6,0.0,0.0,41,84525.66,0
7748,15,42,797.22,69,39,150,463.65,0.0,30,47908.98,0
7749,0,0,0.0,0,0,0,0.0,0.0,23,61292.43,0
7750,0,0,1.17,3,0,3,0.0,0.51,29,117310.979016494,0
7751,0,0,3.0,0,0,0,2.4,1.17,26,149155.65,0
7752,6,24,670.95,39,18,81,512.4,41.01,31,40017.12,0
7753,0,0,3.0,0,0,0,3.0,0.0,56,215526.18,0
7754,6,15,188.19,0,0,15,224.25,11.97,54,72420.6,0
7755,3,0,38709.69,6,9,15,0.0,0.0,86,204749.31,0
7756,0,0,3.0,0,0,0,2.58,1.74,27,63686.58,0
7757,24,12,167.58,12,24,48,192.75,90.06,56,51412.74,0
7758,3,0,21.0,9,6,15,14.25,0.72,74,117310.979016494,0
7759,0,0,0.0,0,0,0,0.0,0.0,43,57712.5,0
7760,0,0,3.0,0,0,0,2.85,2.52,23,124691.4,0
7761,15,0,30.0,0,15,15,26.67,19.98,61,90263.58,0
7762,0,0,0.0,0,0,0,0.0,0.0,67,278488.23,0
7763,9,3,10059.93,6,12,21,5100.9,5182.77,49,117310.979016494,0
7764,3,9,3.0,0,3,12,2.85,2.55,27,45393.9,0
7765,0,0,224.58,3,6,9,292.77,355.98,36,49201.53,0
7766,0,33,77.7,18,0,51,440.55,0.0,23,115276.98,0
7767,0,0,6.0,0,0,0,4.83,2.52,84,66836.43,0
7768,0,0,0.0,0,3,3,0.0,0.0,30,68398.59,0
7769,0,0,3.0,0,0,0,2.7,2.1,26,37765.71,0
7770,3,3,57.99,21,0,24,59.01,0.0,40,59816.25,0
7771,0,0,0.0,0,0,0,0.0,0.0,23,87152.88,0
7772,45,114,0.0,141,45,300,0.0,0.0,31,85723.83,1
7773,3,0,3603.03,3,0,3,3202.53,1.53,38,21432.48,0
7774,24,3,300.0,3,0,6,222.03,69.99,61,117310.979016494,0
7775,0,0,3.0,0,0,0,2.49,1.44,25,104638.02,0
7776,0,0,3.0,0,0,0,2.79,2.4,24,418620.54,0
7777,9,6,90.0,0,0,6,61.95,5.82,23,52579.62,0
7778,3,0,60.0,0,0,0,30.33,5.79,44,78191.31,0
7779,0,0,0.0,0,0,0,0.0,0.0,49,52377.06,0
7780,0,0,0.0,0,0,0,0.0,0.0,23,40671.24,0
7781,0,0,5.91,3,6,9,0.0,28.08,29,176536.29,0
7782,0,0,45.0,3,0,3,91.17,24.84,23,115876.17,0
7783,15,0,59.01,3,9,12,181.77,9.66,32,74420.1,0
7784,0,0,0.0,0,0,0,0.0,0.0,23,285293.61,0
7785,0,0,0.0,0,0,0,0.0,0.0,23,117310.979016494,0
7786,3,0,0.0,0,0,0,0.0,0.0,23,160946.64,0
7787,3,3,4562.25,18,15,36,2930.07,72.57,35,63107.88,0
7788,0,0,3.0,0,0,0,2.76,2.31,25,49215.36,0
7789,6,9,0.0,6,51,66,0.0,19800.0,43,34272.21,0
7790,0,0,3.0,0,0,0,2.79,2.34,23,110886.0,0
7791,0,0,3.0,0,0,0,2.58,1.74,26,50583.45,0
7792,3,0,15.0,6,6,12,11.13,3.39,28,34388.88,0
7793,0,0,0.0,0,0,0,0.0,0.0,30,141515.01,0
7794,0,0,90.0,3,3,6,78.99,57.0,23,127310.97,0
7795,0,0,3.0,0,0,0,3.0,0.0,25,117310.979016494,0
7796,3,6,90.0,0,0,6,72.99,39.0,23,117310.979016494,0
7797,0,0,0.0,0,0,0,0.0,0.0,27,122815.11,0
7798,0,0,0.0,0,0,0,0.0,0.0,35,37821.21,0
7799,0,0,3.0,0,0,0,2.94,2.82,27,131913.99,0
7800,0,0,0.0,0,0,0,0.0,0.0,23,117310.979016494,0
7801,0,0,90.0,0,3,3,61.08,3.21,23,185385.69,0
7802,0,0,3.0,0,0,0,2.82,2.43,26,117310.979016494,0
7803,0,0,0.0,0,3,3,0.0,0.0,23,132830.01,0
7804,6,0,0.0,0,0,0,0.0,0.0,23,718604.88,0
7805,0,0,3.0,0,3,3,2.28,0.87,23,60750.54,0
7806,3,0,4585.68,3,6,9,4158.99,1236.69,23,64525.89,0
7807,0,0,60.3,3,0,3,29.55,14.97,24,117310.979016494,0
7808,0,0,3.0,0,0,0,2.79,2.4,31,191579.1,0
7809,0,0,3.0,0,0,0,2.88,2.61,23,49682.52,0
7810,0,0,90.0,0,0,0,70.65,31.95,23,117310.979016494,0
7811,0,0,0.0,0,0,0,0.0,133.32,53,143928.18,0
7812,18,0,0.0,0,3,3,0.0,0.0,53,78096.51,0
7813,0,0,3.0,0,0,0,2.13,0.39,23,399648.03,0
7814,9,3,19.29,18,0,21,24.66,0.0,34,117310.979016494,0
7815,0,0,0.0,0,0,0,0.0,0.0,24,130975.8,0
7816,0,0,0.87,9,0,9,1.95,0.0,25,117310.979016494,0
7817,0,15,335.13,0,0,15,226.95,127.74,28,168817.77,0
7818,3,69,484.56,57,42,168,320.31,0.0,31,35004.63,0
7819,0,12,3.0,0,0,12,18.33,0.96,26,52339.53,0
7820,0,0,3.0,0,0,0,2.58,1.74,29,260461.29,0
7821,0,0,0.0,0,3,3,0.0,0.0,24,128365.05,0
7822,6,6,5.16,3,6,15,0.0,11.55,45,113750.49,0
7823,0,0,0.0,0,0,0,0.0,0.0,23,110729.28,0
7824,15,0,30.0,6,3,9,25.83,17.46,65,148271.88,0
7825,3,15,433.5,12,6,33,687.33,81.27,33,64439.04,0
7826,0,0,3.0,0,0,0,2.46,1.35,27,111297.81,0
7827,0,3,0.0,0,0,3,144.99,0.0,25,159525.45,0
7828,0,0,0.0,0,0,0,0.0,0.0,18,608567.88,0
7829,12,0,25.02,9,0,9,27.51,0.0,47,76306.32,0
7830,0,0,90.0,0,3,3,84.81,74.46,23,83062.68,0
7831,0,0,0.0,0,0,0,0.0,0.0,23,93065.01,0
7832,0,0,3.0,0,6,6,2.28,0.87,23,28365.57,0
7833,0,0,3.0,0,0,0,2.04,0.09,24,117310.979016494,0
7834,0,0,0.0,0,0,0,0.0,0.0,39,98139.81,0
7835,0,0,0.0,0,0,0,0.0,0.0,25,270186.42,0
7836,0,0,0.0,0,0,0,0.0,0.0,23,46218.93,0
7837,3,6,1020.0,3,30,39,1029.66,1768.95,47,47204.91,0
7838,0,0,0.0,0,0,0,0.0,0.0,47,193741.35,0
7839,3,6,98.61,9,0,15,236.97,0.0,52,62317.5,0
7840,0,0,3.0,0,0,0,2.28,0.87,45,119428.98,0
7841,0,0,3.0,0,0,0,2.88,2.67,24,150056.46,0
7842,0,3,3690.12,3,3,9,3136.08,0.0,29,130460.16,0
7843,0,0,0.0,0,0,0,0.0,0.0,24,171160.95,0
7844,0,0,3.0,3,0,3,2.28,0.87,27,118975.47,0
7845,0,0,3.0,0,0,0,2.85,2.55,24,34783.23,0
7846,0,0,0.0,0,0,0,0.0,0.0,27,111933.69,0
7847,0,0,30.0,0,0,0,21.66,5.01,25,231143.94,0
7848,0,3,0.0,3,0,6,0.0,0.0,23,27190.44,0
7849,6,3,0.0,6,0,9,0.0,0.0,34,172496.91,0
7850,6,3,33.54,3,12,18,24.39,6.06,25,54494.67,0
7851,0,0,3.0,0,0,0,2.34,1.05,35,154710.12,0
7852,0,0,2.13,9,3,12,2.58,0.0,36,61985.67,1
7853,15,93,257.16,93,12,198,278.58,0.0,30,106409.16,0
7854,0,0,3.0,0,0,0,2.4,1.23,23,57564.33,0
7855,0,3,90.0,0,0,3,66.0,18.0,25,180333.9,0
7856,3,0,387.84,6,3,9,301.68,199.98,59,117310.979016494,0
7857,3,0,1093.56,3,3,6,997.86,999.99,61,81560.04,0
7858,0,0,90.0,3,3,6,69.69,29.04,23,152599.11,0
7859,0,0,0.0,0,0,0,0.0,0.0,29,187370.43,0
7860,15,0,2467.74,12,33,45,0.0,3570.0,39,93614.58,0
7861,3,0,3.0,0,3,3,4802.49,14401.5,49,150774.06,0
7862,0,0,0.0,0,0,0,0.0,0.0,42,129760.47,0
7863,0,0,9.72,9,3,12,12.87,0.0,47,77420.61,0
7864,3,3,4787.76,6,15,24,3597.87,1887.09,46,78533.49,0
7865,0,0,3.0,0,0,0,2.07,0.18,27,117310.979016494,0
7866,0,0,9.66,15,0,15,0.0,2.88,23,90171.78,0
7867,15,0,24.18,3,33,36,100.74,128.04,23,118236.96,0
7868,9,6,233.94,3,0,9,196.41,0.0,31,48529.08,0
7869,3,0,0.18,3,0,3,1.59,0.0,47,117310.979016494,0
7870,0,0,98727.03,12,0,12,112378.53,0.0,47,143211.72,0
7871,0,0,3.0,0,3,3,2.7,2.13,23,24534.39,0
7872,0,0,0.0,3,9,12,0.0,0.0,23,57077.46,0
7873,3,0,31.98,0,0,0,74.88,0.0,42,75982.05,0
7874,6,6,829.98,9,12,27,3740.85,10362.57,61,168040.83,0
7875,3,0,482.43,3,6,9,455.91,637.26,35,83023.5,0
7876,0,3,15.0,6,0,9,11.61,4.83,23,54745.77,0
7877,0,0,3.0,0,0,0,2.16,0.48,23,63691.14,0
7878,0,0,3.0,0,0,0,2.07,0.21,30,63305.76,1
7879,0,12,1025.79,9,0,21,1160.4,0.0,34,172704.3,1
7880,24,6,3.0,0,0,6,2.34,0.99,26,117310.979016494,0
7881,6,0,300.0,3,9,12,653.97,241.95,49,73195.11,0
7882,0,0,0.0,0,0,0,0.0,0.0,31,117310.979016494,0
7883,0,0,0.0,0,0,0,0.0,0.0,23,114697.98,0
7884,12,6,571.95,9,3,18,565.74,6.99,38,75023.91,0
7885,3,0,60.0,3,3,6,44.52,13.56,33,85243.41,0
7886,0,0,90.0,0,0,0,84.21,72.6,23,99252.78,0
7887,3,0,120.99,6,3,9,69.18,39.0,27,83325.57,0
7888,0,0,0.0,0,0,0,0.0,0.0,44,88291.08,0
7889,0,0,3.0,0,0,0,2.85,2.55,27,211996.65,0
7890,3,0,15.0,0,6,6,12.66,8.01,58,93646.5,0
7891,0,0,3.0,0,3,3,2.55,1.68,24,52164.0,0
7892,0,0,0.0,0,0,0,0.0,0.0,23,31585.05,0
7893,3,12,15.0,0,0,12,31.17,0.48,24,71412.33,0
7894,12,0,0.0,54,33,87,0.0,5.01,35,22125.0,0
7895,6,0,8410.23,3,0,3,8562.63,0.0,60,235802.43,0
7896,0,0,3.0,0,0,0,2.37,1.08,25,96789.99,0
7897,18,0,202.41,6,63,69,43004.91,128603.13,75,117310.979016494,0
7898,3,3,0.0,0,12,15,0.0,0.0,48,71712.81,0
7899,6,24,60.0,9,3,36,69.93,2.22,35,68813.22,0
7900,0,0,150.0,0,3,3,105.0,15.0,32,76351.71,0
7901,0,0,90.0,0,0,0,60.96,2.91,23,113217.54,0
7902,0,18,1080.48,21,0,39,1062.69,0.0,43,117310.979016494,0
7903,0,0,15.0,0,0,0,11.13,3.39,26,93741.54,0
7904,0,0,0.0,6,3,9,0.0,0.0,27,74911.95,0
7905,0,0,90.0,0,0,0,66.78,20.34,23,25572.54,0
7906,0,9,300.0,12,21,42,203.85,11.58,41,27730.17,0
7907,0,6,86.01,12,0,18,60.51,68.28,23,128511.36,0
7908,0,9,37.11,0,0,9,67.11,0.0,23,121093.65,0
7909,3,9,266.85,3,21,33,219.09,248.4,27,1029172.47,0
7910,3,105,3.0,24,15,144,2.28,0.84,39,117310.979016494,0
7911,3,3,3.0,9,6,18,2.25,0.72,29,84065.28,0
7912,0,0,0.0,0,0,0,0.0,0.0,23,57278.25,0
7913,0,6,9000.0,12,54,72,8292.18,6899.97,50,117310.979016494,0
7914,0,0,0.0,0,0,0,0.0,0.0,25,134348.82,0
7915,3,0,350.19,21,6,27,178.29,17.49,23,72324.99,0
7916,0,0,3.0,0,0,0,2.4,1.2,23,84900.75,0
7917,0,0,2.61,0,0,0,2.82,0.0,23,55376.82,0
7918,0,0,3.0,0,0,0,2.13,0.39,26,78044.28,0
7919,9,9,0.0,9,12,30,0.0,0.0,82,392101.56,0
7920,3,0,3.0,9,0,9,2.67,2.04,33,70809.9,0
7921,0,0,0.0,0,0,0,0.0,0.0,23,324657.6,0
7922,0,6,5953.14,3,0,9,4303.65,967.71,35,46117.47,0
7923,0,0,0.99,0,0,0,2.01,0.0,25,117310.979016494,0
7924,15,0,15013.38,9,3,12,0.0,23.25,42,223833.75,0
7925,0,0,3.0,0,0,0,2.13,0.39,25,35842.23,0
7926,0,0,150.0,0,0,0,139.65,118.98,32,117310.979016494,0
7927,3,0,60.0,0,21,21,54.36,43.05,23,68534.64,0
7928,6,9,8.88,3,0,12,11.94,0.0,32,117310.979016494,0
7929,12,12,3.0,24,45,81,1776.54,5323.65,47,59580.39,0
7930,6,9,0.0,18,21,48,0.0,5.61,49,68327.82,0
7931,0,3,2791.41,0,12,15,2064.3,1059.63,23,376122.63,0
7932,0,0,0.0,0,0,0,0.0,0.0,25,118181.04,0
7933,9,0,15.0,6,0,6,32.67,8.25,36,117310.979016494,0
7934,0,0,0.0,0,0,0,0.0,0.0,33,128355.45,0
7935,3,3,3.21,6,0,9,14.01,1.14,48,51769.17,1
7936,27,21,20970.0,21,3,45,0.0,82.77,60,241139.07,0
7937,0,0,0.0,0,0,0,0.0,0.0,12,62876.79,0
7938,0,0,3.0,0,0,0,2.58,1.74,23,141435.75,0
7939,0,0,0.0,0,0,0,0.0,0.0,62,429185.31,0
7940,6,0,887.76,3,0,3,407.64,2.4,32,102944.7,0
7941,0,0,0.0,0,0,0,0.0,0.0,26,308746.65,0
7942,0,0,90.0,0,0,0,61.95,5.82,23,117310.979016494,0
7943,0,0,3.0,0,0,0,2.88,2.61,28,84779.52,0
7944,0,0,0.0,0,0,0,0.0,0.0,30,52419.0,0
7945,3,0,0.0,0,0,0,0.0,0.0,58,117310.979016494,0
7946,12,0,6.0,3,6,9,4.08,0.21,41,117310.979016494,0
7947,0,0,0.0,0,0,0,0.0,0.0,29,162841.11,0
7948,3,0,90.0,0,0,0,62.91,8.7,22,37062.3,0
7949,0,0,3.0,0,0,0,2.04,0.09,23,117310.979016494,0
7950,3,6,113.91,9,9,24,88.83,9.0,34,52357.86,0
7951,0,0,0.0,0,3,3,0.0,0.0,24,51769.8,0
7952,9,9,438.42,48,6,63,474.36,9.69,30,117310.979016494,0
7953,0,0,3.0,0,0,0,2.88,2.67,26,67737.21,0
